id,country,birthDate,deathDate,nameFirst,nameLast,weight,height,bats,throws
132da4cca99f,USA,1979-06-20,,Cory,Vance,195,73,L,L
132e270dbd48,USA,1949-10-21,,Skip,James,185,72,L,L
133214143144,USA,1953-11-22,,Rick,Matula,190,72,R,R
1333febcb499,USA,1981-06-08,,Kevin,Mahar,210,77,R,R
133a016af13a,USA,,1899-04-24,Pat,Luby,185,72,L,R
13419adc0740,USA,1893-10-15,1926-02-14,Gil,Whitehouse,170,70,B,R
134bd9d0e9a6,USA,1952-01-21,,Mike,Krukow,205,77,R,R
134be2df97e9,USA,1894-06-11,1965-08-07,Walt,Whittaker,165,69,L,R
134d4fe9ea79,USA,1987-08-25,,Murphy,Smith,210,75,R,R
134e13d49527,USA,1982-03-17,,A. J.,Murray,220,75,B,L
135a2a87b6a6,USA,1872-11-24,1903-02-11,Sam,McMackin,,,L,L
135c6b00fe13,USA,1858-04-01,1916-04-16,Fred,Mann,178,70,L,R
135d492e71c9,Norway,1905-05-18,1980-03-01,Arndt,Jorgens,160,69,R,R
135ddb3b4f4e,USA,1979-11-24,,Horacio,Ramirez,220,73,L,L
13677386bcad,USA,1918-04-25,1993-11-07,Tex,Shirley,175,73,B,R
1369559cb2ef,USA,1950-08-29,,George,Zeber,170,71,B,R
136a2ed9a500,Venezuela,1967-04-24,,Omar,Vizquel,180,69,B,R
136b1560dd51,USA,1981-02-28,,Brian,Bannister,202,74,R,R
136efa9a3434,USA,1941-05-21,,Bobby,Cox,180,71,R,R
1370c7863786,USA,1887-02-06,1962-09-05,John,Potts,165,67,L,R
1370c9db5560,Mexico,1972-10-06,,Benji,Gil,210,74,R,R
13797d9ca8da,USA,1893-04-10,1954-02-13,Walter,Ancker,190,73,R,R
137f4640271c,USA,1912-09-29,1997-02-11,Glen,Stewart,175,72,R,R
138284e3a3ea,USA,1943-09-20,,Rich,Morales,170,71,R,R
138646769ce5,USA,1924-12-19,1997-08-12,Rex,Barney,185,75,R,R
1389b1ec2c25,USA,1885-03-15,1965-02-07,Rube,Peters,195,73,R,R
138e40a15044,Mexico,1975-01-29,,Miguel,Ojeda,230,73,R,R
139d012ab606,USA,1986-09-12,,Steve,Garrison,195,73,B,L
139e58209cb5,USA,1977-07-24,,Jason,Smith,195,75,L,R
139f721eac24,USA,1976-02-29,,Terrence,Long,190,73,L,L
13a1369a405d,USA,1947-02-01,1976-12-10,Danny,Thompson,183,72,R,R
13a6cf5db50e,USA,1950-06-19,,Jim,Slaton,185,72,R,R
13aa78dfd7ab,USA,1978-11-25,,Joe,Borchard,230,76,B,R
13aed4f9bf2a,USA,1932-06-13,1956-09-20,Tom,Gastall,187,74,R,R
13afedf47077,D.R.,1975-05-20,,Amaury,Garcia,160,70,R,R
13bc616b0ffd,USA,1942-04-13,2001-05-17,Ike,Brown,190,72,R,R
13c6f5b5e2a7,USA,1957-01-25,,John,Flannery,173,75,R,R
13c8f33c589c,USA,1892-06-04,1975-02-17,George,Twombly,165,69,R,R
13ca9002a112,USA,1883-12-10,1937-06-30,Jerry,Upp,,,,L
13cc69d76d6a,Mexico,1981-08-15,,Oliver,Perez,225,75,L,L
13ce7153933d,CAN,,1889-03-27,Tom,Smith,141,68,R,
13cfeadeed68,USA,1866-03-25,1912-06-29,Harry,Lyons,157,70,R,R
13d04b9861c4,USA,1933-06-16,2015-11-21,Ken,Johnson,210,76,R,R
13d4be9c8a66,USA,1966-11-19,,Jeff,Hartsock,190,72,R,R
13dc40d811ca,USA,1986-02-04,,Jordan,Smith,220,75,R,R
13de9437e5a9,USA,1905-04-09,1981-09-15,Earl,Caldwell,178,73,R,R
13e51112f695,South Korea,1982-07-13,,Shin-Soo,Choo,210,71,L,L
13ebf1e2e4e7,USA,1917-03-06,1996-04-21,Walker,Cress,205,77,R,R
13efcb55b87c,USA,1869-03-27,1920-08-27,Toby,Lyons,,,,
13f3ae6678e6,USA,1954-10-06,,Roger,Weaver,190,75,R,R
13f4cd023cdb,USA,1947-09-02,,Mel,Behney,180,74,L,L
13f633a4cefa,Venezuela,1981-01-25,,Anderson,Machado,189,72,B,R
13f75731f61b,USA,1879-08-12,1936-03-06,Watty,Lee,171,70,L,L
13f9ba0d9b18,USA,1953-07-28,,Jerry,Maddox,200,74,R,R
13fbdb8e33ed,USA,1964-10-15,2016-12-24,John,Barfield,195,73,L,L
1400973d8e8e,P.R.,1925-10-21,2010-10-16,Valmy,Thomas,165,69,R,R
14031c657124,USA,1958-08-15,,Tom,Dodd,190,72,R,R
14042b7b6f27,USA,1923-04-27,1995-01-07,Kite,Thomas,195,73,R,R
140433b93889,USA,1990-12-10,,Austin,Wynns,205,74,R,R
14064c51c9c6,USA,1932-03-01,2017-07-06,Dom,Zanni,180,71,R,R
14092a80cb65,USA,1933-05-16,2017-03-14,Bob,Bruce,200,75,R,R
140ac763d26c,USA,1872-01-15,1946-05-07,Bill,Fox,160,70,B,R
140baac01674,USA,1893-05-07,1945-01-05,Bill,Hobbs,155,69,R,R
141c8ab9ffbb,USA,1871-03-20,1957-10-08,Paul,Russell,,,,
141d82d0e8ee,USA,1987-07-17,,Nick,Christiani,190,72,R,R
141df14a508c,USA,1878-04-27,1951-05-26,George,Winter,155,68,R,R
141f69f3fa45,Mexico,1948-02-12,,Frank,Estrada,182,68,R,R
14203cdde811,D.R.,1985-06-13,,Pedro,Strop,220,73,R,R
1420dbf80ad9,USA,1964-11-12,,Gary,Thurman,170,70,R,R
1421d204540c,USA,1961-01-05,,John,Russell,200,72,R,R
1424c49b877d,D.R.,1968-09-07,,Julio,Peguero,160,72,B,R
1424c73047a9,USA,1987-09-28,,Derrick,Robinson,190,71,B,L
1427d7420468,USA,1908-06-22,1997-04-13,Harry,Rosenberg,180,70,R,R
142c4c4541f9,USA,1927-03-21,2007-10-14,Owen,Friend,180,73,R,R
14306ec81a2e,USA,1901-10-01,1994-07-13,Jimmie,Reese,165,71,L,R
14338eb4c66d,D.R.,1994-01-02,,Felix,Jorge,170,74,R,R
143441d7853c,USA,1965-10-19,,Dave,Haas,200,73,R,R
143536469cb9,USA,1951-06-09,,Dave,Parker,230,77,L,R
143b0837d954,USA,1939-05-11,2016-04-19,Milt,Pappas,190,75,R,R
143e11fd6cec,USA,1887-10-05,1955-04-28,Felix,Chouinard,150,67,R,R
143fcb804c6e,D.R.,1969-01-09,,Domingo,Jean,175,74,R,R
14408b950c5f,USA,1957-02-19,,Dave,Stewart,200,74,R,R
1442ad06e3e8,CAN,1861-07-21,1935-11-17,Fred,Wood,150,65,R,
1443339781a5,USA,1909-01-31,1963-02-02,Emil,Planeta,190,72,R,R
1443c9a57b18,USA,1886-08-16,1947-10-01,Hub,Northen,175,68,L,L
1446dbfa808c,USA,1898-04-25,1962-03-22,Red,Thomas,165,71,R,R
144c65b4cfb7,Cuba,1911-04-25,2014-04-23,Connie,Marrero,158,65,R,R
144cdbffdb34,USA,1866-01-31,1946-01-28,Pat,Flaherty,166,69,R,
14524f78d919,USA,1919-08-17,1988-07-10,Ernie,Nevel,190,71,R,R
14530d2bac87,Australia,1989-01-19,,James,Beresford,170,73,L,R
145511548f3b,USA,1937-11-15,,Bob,Farley,200,74,L,L
1456a37590f0,USA,1992-07-19,,Jack,Reinheimer,185,73,R,R
145e29728b8c,USA,1949-09-29,,Steve,Busby,205,74,R,R
1460f04b2030,USA,1916-01-13,1993-08-16,Bama,Rowell,185,71,L,R
1461b5611dae,Italy,1901-07-09,2000-12-19,Lou,Polli,165,70,R,R
14657bc3eff5,USA,1992-07-11,,Johnny,Barbato,231,73,R,R
146ab672c8af,Panama,1949-02-11,,Ben,Oglivie,160,74,L,L
146cd38647f5,USA,,1909-06-20,Rudy,Kemmler,206,71,R,R
14808a05f2d1,USA,1887-07-08,1934-04-10,Bill,Hunter,155,67,L,L
1484e3325bf5,USA,1874-01-22,1924-06-02,Jay,Hughes,185,,R,R
1486b82ee4a9,USA,1920-09-18,1970-08-11,Paul,Gillespie,195,75,L,R
1486b991de2c,USA,1952-10-23,,John,Poff,190,74,L,L
148c45debf44,D.R.,1939-08-24,1979-09-08,Rick,Joseph,192,73,R,R
148d5094a331,USA,1945-10-11,,Bob,Stinson,180,71,B,R
1491d3fd9c2a,USA,1943-05-22,,Walt,Hriniak,180,71,L,R
14955d949918,USA,1993-11-29,,Dean,Deetz,195,73,R,R
149dcbc2f400,USA,1883-09-06,1920-12-16,Dick,Bayless,178,69,L,R
149fb66f9ff8,USA,1915-04-20,2001-08-29,Eric,Tipton,190,71,R,R
14a2066bb0b3,USA,1968-07-03,,Mike,Farmer,193,73,B,L
14a34dc4bb09,USA,1972-01-20,,Matt,Beech,190,74,L,L
14a3c5932121,USA,1915-10-30,2011-01-07,Red,Borom,180,71,L,R
14b1d77832e1,USA,1978-05-13,,Barry,Zito,205,74,L,L
14b63e0d0d7a,USA,1912-11-24,2004-10-08,Tony,Giuliani,175,71,R,R
14b7d4528254,Colombia,1991-01-27,,Julio,Teheran,205,74,R,R
14b9f2b016f0,USA,1891-05-15,1967-08-15,Karl,Meister,178,72,R,R
14ba9cf40518,USA,1937-08-28,2010-06-16,Bob,Hartman,185,71,R,L
14bc435a4869,USA,1892-10-04,1964-12-21,Delos,Brown,160,69,R,R
14be80e53689,USA,1928-03-01,1984-08-08,Bert,Hamric,165,72,L,R
14c320e55ad1,USA,1960-02-18,,Bob,Fallon,200,75,L,L
14c5916e6466,USA,1970-12-03,,Paul,Byrd,185,73,R,R
14cc14ccbd77,USA,1912-10-11,1987-03-13,Wayne,Osborne,172,74,L,R
14d98c477b0a,USA,1947-07-14,2017-08-09,Danny,Walton,195,72,R,R
14dac42f24c0,USA,1892-06-06,1948-12-26,Joe,Pate,184,70,L,L
14dc559998b2,USA,1965-12-11,,Jay,Bell,180,73,R,R
14ded67ff40d,USA,1967-01-10,,Kevin,Baez,160,72,R,R
14e0d0d7ac06,USA,1990-05-26,,Paul,Sewald,205,75,R,R
14e34b7b18eb,USA,1938-12-14,2008-01-27,Ken,Hunt,200,76,R,R
14e56929143b,USA,1897-03-09,1978-01-04,Joe,Dawson,182,71,R,R
14e8ccdd33d6,CAN,1971-08-09,,Ryan,Radmanovich,200,74,L,R
14e8dc7eabb0,USA,1914-02-05,1966-05-03,John,Gaddy,182,72,R,R
14e91c9c6da4,USA,1874-10-15,1922-01-27,Emil,Frisk,190,73,L,R
14e9aa183117,USA,1886-10-05,1976-01-29,Harry,Otis,180,72,R,L
14ee0801f3aa,USA,1894-12-29,1951-09-10,Hank,DeBerry,195,71,R,R
14f0a4a69132,USA,1912-03-02,1994-05-11,Bennie,Warren,184,73,R,R
150117e5f941,USA,1916-09-11,2000-06-02,Ellis,Clary,160,68,R,R
1503f27bec4c,USA,1942-11-24,,Fred,Beene,155,69,B,R
15086d666930,USA,1945-07-01,,Billy,Rohr,170,75,L,L
15126b73fd12,USA,1957-01-13,,Mike,Madden,190,73,L,L
151286193038,Cuba,1935-12-19,,Tony,Taylor,170,69,R,R
151470173db0,USA,1930-10-23,,Solly,Drake,170,72,B,R
15186209b62f,USA,1976-05-23,,Jake,Robbins,190,77,R,R
15203f1e3d22,USA,1980-01-26,,Brandon,Medders,195,74,R,R
152092f9fd7f,USA,1909-03-02,1958-11-21,Mel,Ott,170,69,L,R
1522a9d9b309,USA,1970-01-23,,Mark,Wohlers,207,76,R,R
1522b5676bb0,USA,1942-04-01,,Jake,Jaeckel,170,70,R,R
15235db94594,Panama,1937-04-21,,Bill,Haywood,205,75,R,R
152ceeda783f,United Kingdom,1881-07-06,1945-05-27,Walter,Carlisle,154,69,B,R
152ef537f758,USA,1914-04-01,1978-03-16,Moe,Franklin,175,72,R,R
152fd94ffdd4,USA,1994-05-22,,Rio,Ruiz,210,73,L,R
152fde550b50,USA,1896-06-11,1940-08-14,Charlie,Hollocher,154,67,L,R
153964a91dd4,USA,1964-04-10,,Eric,King,180,74,R,R
153b51034ffa,USA,1934-10-08,2017-09-20,Mickey,Harrington,205,76,R,R
153e45e2d31d,USA,1954-10-03,2010-03-28,Joe,Gates,175,67,L,R
154116bd925d,USA,1969-09-13,,Russ,Davis,170,72,R,R
154238478d13,USA,1970-01-19,,Rick,Krivda,180,73,R,L
154f387b6e3c,USA,1910-11-06,1976-06-11,Chet,Covington,195,74,B,L
1550646dda93,USA,1938-09-15,,Gaylord,Perry,205,76,R,R
1553f0c4af9f,USA,1912-11-10,1999-03-24,Birdie,Tebbetts,170,71,R,R
1556ceb9f5ff,,,,,Carroll,,,,
15577f685892,USA,1961-11-10,,Phil,Ouellette,190,72,B,R
155a5e83014d,USA,1943-05-22,,Tommy,John,180,75,R,L
155bc3203f9b,Venezuela,1969-02-09,,Ramon,Garcia,200,74,R,R
155edaa6f379,USA,1917-09-28,1994-11-27,Glen,Moulder,180,72,R,R
1561324954d7,D.R.,1973-03-13,,Dario,Veras,165,74,R,R
15639ad621a2,USA,1955-08-19,,Terry,Harper,195,76,R,R
1566bad2e097,USA,1980-09-09,,Todd,Coffey,240,76,R,R
1567eded4e5e,USA,1981-09-25,,Jason,Bergmann,220,75,R,R
156ba05d5624,USA,1970-11-02,,Marcus,Moore,195,77,B,R
156be95b0253,USA,1891-01-01,1962-06-27,Charlie,Schmutz,195,73,R,R
156d15a26156,USA,1893-08-08,1962-12-04,Jack,Smith,,69,R,R
156e13d1477d,USA,1887-06-14,1970-12-14,Walt,Tragesser,175,72,R,R
156edb6f2d38,USA,1924-07-26,,Milt,Welch,175,70,R,R
157cf6da43ef,USA,1857-03-12,1940-03-06,Marshall,Locke,,,,
1580ae6f49a9,USA,1929-08-26,2001-01-06,Tom,Poholsky,205,75,R,R
15813663a657,D.R.,1991-11-24,,Kendry,Flores,195,74,R,R
1588335412e6,USA,1982-09-17,,Danny,Putnam,200,70,L,L
1588db175d57,USA,1892-07-14,1970-05-21,Jack,Farmer,180,72,R,R
158a4a701020,USA,1928-02-24,1993-06-22,Bubba,Phillips,180,69,R,R
15a2f0fc7e7a,USA,1909-10-03,1985-05-16,Johnny,Broaca,190,71,R,R
15a35e193abc,USA,1882-11-13,1957-03-20,Ezra,Midkiff,180,70,L,R
15ab3d6a44a9,USA,1943-09-07,,Tommy,Matchick,173,73,L,R
15abc2a368ef,USA,1920-12-27,1996-01-08,Dutch,McCall,184,73,L,L
15ba69a5a976,USA,1939-11-24,2011-06-08,Jim,Northrup,190,75,L,R
15bf97c41bbb,USA,1936-08-07,2016-05-14,Ron,Henry,180,73,R,R
15c41d44817a,USA,1855-01-07,1886-02-13,Fred,Warner,155,67,,
15c4adfd9b02,USA,1962-01-23,,Benny,Distefano,195,73,L,L
15c4e7445b68,USA,1961-12-26,,Jim,Traber,194,72,L,L
15c80f841839,USA,1891-03-25,1971-11-04,Polly,McLarry,185,72,L,R
15ca9e357286,USA,1954-02-28,,John,Poloni,210,77,L,L
15ced41f2483,USA,1911-12-01,1963-12-31,Junie,Barnes,170,71,L,L
15d22d32650f,USA,1972-07-16,,Robbie,Beckett,240,77,R,L
15d30d136509,USA,1964-12-22,,Michael,Jackson,185,73,R,R
15d3c34f10c1,USA,1867-08-14,1957-03-02,Frank,Hafner,,,R,R
15d6a4dcb6f8,USA,1972-10-29,,Richie,Barker,210,74,R,R
15d899e6d168,USA,1993-05-13,,Max,Moroff,185,70,B,R
15da3b0f720a,USA,1880-12-10,1938-06-20,Pat,Newnam,180,72,R,R
15dba9b7fcf0,Cuba,1869-10-27,1927-08-06,Chick,Pedroes,,,,
15de1ec7f118,USA,1991-06-06,,Nolan,Fontana,195,71,L,R
15df5dee180d,USA,1986-03-03,,Eric,Farris,180,69,R,R
15e19b5d1e6b,USA,1940-01-16,1974-04-11,Bob,Baird,195,76,L,L
15ea9e09f6a3,USA,1886-11-10,1947-01-29,Del,Gainer,180,72,R,R
15ee02529b29,USA,1913-05-22,1999-09-13,Bill,Lohrman,185,73,R,R
15ee5db7aa09,USA,1884-12-01,1970-07-29,Charley,Moore,160,70,R,R
15f2bf4672e3,USA,1944-04-24,,Bill,Singer,184,76,R,R
15f5c3c6f05b,USA,1877-08-02,1962-08-03,War,Sanders,160,70,R,L
15f7e0c2ebb9,P.R.,1964-05-01,,Jose,Lind,155,71,R,R
15f9006c1ea3,USA,1915-03-07,2000-02-16,Soup,Campbell,188,73,L,R
15fbdfca9f6f,USA,1962-04-28,,Russ,Morman,215,76,R,R
15fcc58e5a09,USA,1978-11-12,,Aaron,Heilman,230,77,R,R
1603068636f9,USA,1893-08-30,1962-10-08,Ralph,Head,175,70,R,R
16046387f3c8,USA,1958-12-23,,Tim,Leary,205,75,R,R
160a90ed7488,USA,1945-11-17,,Bill,Harrelson,215,77,B,R
160d48e09cd7,USA,1947-09-01,,Craig,Skok,190,72,R,L
160e931b2472,USA,1979-02-25,,Josh,Labandeira,180,67,R,R
1611ca530d1a,USA,1950-05-01,,Rich,Troedson,170,73,L,L
16127e121ab2,USA,1886-01-21,1957-04-22,Joe,Benz,196,73,R,R
1613a2797528,USA,1966-10-03,,Darrin,Fletcher,195,74,L,R
161cfb1cff22,USA,1979-01-26,,Kenny,Kelly,180,75,R,R
1622589d27eb,USA,1915-07-31,1984-03-28,Jess,Pike,175,75,L,L
16230a067cac,USA,1894-03-31,1978-02-19,Ben,Mallonee,150,66,L,L
162387091788,USA,1875-08-23,1952-10-28,Bob,Lawson,170,70,R,R
16246a589f39,D.R.,1974-11-02,,Jose,Fernandez,220,75,R,R
16266a511ccf,USA,,1906-12-19,Ed,Pinkham,142,67,L,L
16272a09820c,USA,1934-05-03,2013-01-27,Chuck,Hinton,180,73,R,R
162910ad91df,Venezuela,1997-12-18,,Ronald,Acuna,180,72,R,R
162f813867b6,USA,1951-04-07,,Dave,Cripe,180,72,R,R
163112b741b3,USA,1889-10-23,1942-03-12,Owen,Conway,,,,R
16324ccd2c75,USA,1928-12-25,2004-10-13,Mike,Blyzka,190,71,R,R
16377eb9f5bb,Venezuela,1996-01-10,,Jose,Castillo,246,77,L,L
163a23455f68,USA,1897-03-21,1970-05-24,Bill,Lamar,185,73,L,R
163d14390086,USA,1914-04-27,2001-09-20,George,Archie,170,72,R,R
1642ecd979bd,USA,1900-09-15,1929-03-25,Roy,Meeker,175,69,L,L
16432f1d9df9,USA,1864-05-24,1918-02-21,John,Fogarty,190,71,,
1648161d62bb,USA,1968-11-16,,Chris,Haney,185,75,L,L
164f10e96825,USA,1982-06-14,,Michael,Hollimon,195,73,B,R
16502bb0bc20,USA,1969-08-03,,Steve,Dixon,190,72,L,L
16553351597e,USA,1898-10-09,1990-03-06,Joe,Sewell,155,66,L,R
165b9a08bcab,USA,1986-04-10,,Corey,Kluber,215,76,R,R
1666e9a725e4,D.R.,1953-05-28,,Rafael,Landestoy,165,70,B,R
16691833fca3,USA,1989-09-18,,Taylor,Motter,195,73,R,R
166d0122ee3d,USA,1902-07-05,1949-01-28,Frank,Naleway,165,69,R,R
167777d4a830,USA,1974-08-25,,Gary,Matthews,200,75,B,R
167a2759abca,USA,1956-08-05,,Dave,Edler,185,72,R,R
16896d93ec0c,USA,1904-09-16,1984-09-14,Edgar,Barnhart,160,70,L,R
168b8ad43263,D.R.,1984-09-24,,Rafael,Rodriguez,195,73,R,R
168be3bac094,USA,1974-03-08,,Mike,Moriarty,195,72,R,R
1694069f39de,USA,1879-01-12,1969-05-01,Gary,Wilson,168,67,R,R
16973c802a13,USA,1895-05-12,1975-01-02,Jim,Poole,175,72,L,R
1699c4d40a0f,USA,1884-02-07,1934-11-15,Barney,Reilly,175,72,R,R
169f41ba717e,USA,1929-04-03,,Art,Ditmar,185,74,R,R
16a1f4581a79,USA,1892-06-11,1969-07-02,Clarence,Woods,230,77,R,R
16ab9fd5327b,USA,1895-06-25,1943-01-12,Bill,Webb,161,70,R,R
16abbf46777f,P.R.,1968-11-04,,Carlos,Baerga,165,71,B,R
16af1f94f1e1,USA,1893-11-25,1973-11-14,Gene,Bailey,160,68,R,R
16b86a28f966,USA,1968-10-01,,Jeff,Patterson,200,74,R,R
16bdd30457a7,USA,1922-09-16,2006-08-05,Con,Dempsey,190,76,R,R
16c144c385f0,USA,1991-05-21,,Jacob,Turner,215,77,R,R
16c531068da4,Mexico,1957-06-16,,Salome,Barojas,160,69,R,R
16ce7b2bb34e,USA,1935-04-10,,Joe,Gibbon,200,76,R,L
16d4da5b1a35,CAN,1981-05-15,,Justin,Morneau,220,76,L,R
16d64d720e70,USA,1932-10-13,2015-04-23,Dick,Barone,165,69,R,R
16de20369091,CAN,1887-09-08,1946-08-01,Bert,Sincock,165,70,L,L
16df2debcc64,USA,1941-06-02,,Bob,Saverine,160,70,B,R
16e781d370d7,USA,1889-11-18,1970-09-16,Ray,Shook,155,67,R,R
16e7a4b481d8,USA,1984-06-22,,Cesar,Ramos,200,74,L,L
16e995a1ba04,USA,1851-10-25,1881-10-07,Mike,Brannock,162,68,,
16ea88361635,USA,1902-05-07,1995-11-02,Sal,Gliatto,150,68,B,R
16eb6aaf5650,USA,1870-02-22,1950-03-25,Pussy,Tebeau,175,70,,
16f4b797871c,USA,1951-05-06,,Steve,Staggs,150,69,R,R
16f83d31450b,USA,1982-04-15,,Michael,Aubrey,190,72,L,L
16f84e974fde,USA,1890-09-30,1974-11-04,Harry,Fritz,170,68,R,R
16f8ecd7c1aa,USA,1986-08-18,,Evan,Gattis,270,76,R,R
16f985ca0650,USA,1888-02-22,1936-03-26,Ed,Hawk,175,71,L,R
16fab131ce9c,USA,1895-08-07,1995-10-10,Ed,Gill,165,70,L,R
17007805e04b,D.R.,1959-06-25,,Alejandro,Pena,200,73,R,R
170c6bf07230,USA,1868-05-09,1938-06-12,Josh,Reilly,160,68,R,R
17134ae76a46,USA,1904-12-29,1957-04-18,Bill,Sweeney,180,71,R,R
171f6541f01f,USA,1863-03-11,1926-12-26,Charles,Matthews,,,,
171f8693f0ca,USA,1951-11-01,,Eric,Raich,225,76,R,R
171fc5db3e8a,USA,1864-03-04,1931-12-08,Jack,Bellman,150,67,,
17276ee90722,USA,1970-09-03,,Dave,Berg,185,71,R,R
172778078b64,D.R.,1983-01-09,,Freddy,Dolsi,160,72,R,R
172818050104,USA,1919-10-03,1985-03-25,Joe,Wood,160,69,R,R
172c3943561b,USA,1989-06-13,,Drew,Smyly,190,75,L,L
172ffedfc5ac,USA,1968-02-18,,Kyle,Abbott,200,76,L,L
1734f35bd619,USA,1958-05-11,,Walt,Terrell,205,74,L,R
17351aca37b8,USA,1938-02-15,,Chuck,Estrada,185,73,R,R
173555de0d3d,USA,1960-10-30,,Lee,Tunnell,180,73,R,R
17379dd9b190,USA,1903-10-18,1970-04-26,Yats,Wuestling,167,71,R,R
173937d22519,USA,1965-02-12,,Ruben,Amaro,170,70,B,R
173dd05dbe3a,USA,1990-02-08,,Andrew,McKirahan,200,74,R,L
173f565a6fc1,USA,1988-07-10,,Ryan,Wheeler,230,75,L,R
174343a1153a,USA,1891-09-03,1927-02-19,Katsy,Keifer,,,B,L
17487a9cca39,USA,1981-10-31,,Jared,Wells,200,76,R,R
174fa4fa6a2c,USA,1916-11-18,2004-12-29,Ken,Burkhart,190,73,R,R
174fc6460b98,USA,1904-03-05,1991-09-08,Lou,Rosenberg,155,67,R,R
175638e48910,USA,1889-08-15,1964-07-26,Harry,Smith,160,69,R,R
175b75a54935,USA,1958-03-26,,Chris,Codiroli,160,73,R,R
17633b026166,USA,1892-08-12,1970-05-19,Ray,Schalk,165,69,R,R
17636af67b81,USA,1895-02-02,1983-10-31,George,Halas,164,72,B,R
176af085ffa9,USA,1983-01-13,,Andy,Sisco,270,82,L,L
176c965769e8,USA,1963-09-28,,Charlie,Kerfeld,225,78,R,R
17705e58deb8,USA,1928-10-15,2014-08-10,Jim,Command,200,74,L,R
1772bc46fb0d,USA,1970-11-29,,Steve,Rodriguez,170,68,R,R
17760e023dd8,USA,1991-11-22,,Justin,Nicolino,195,75,L,L
1779a32a53f5,USA,1878-09-02,1938-12-24,Bill,Yohe,180,68,R,R
177b4610aa60,USA,1960-01-10,,Bob,Brower,185,71,R,R
177d9a3d7756,USA,1944-02-01,2013-12-26,Paul,Blair,168,72,R,R
177df501559a,D.R.,1990-11-07,,Danny,Santana,185,71,B,R
1785dca821ea,USA,1993-04-05,,John,Curtiss,200,76,R,R
178d17f743bc,USA,1955-04-17,,Tom,Runnells,175,72,B,R
178d65fe6dde,,,,,Sheridan,,,,
178f608e3c8e,USA,1925-05-02,1994-05-09,Ralph,Brickner,215,75,R,R
17919da6ef39,USA,1972-04-21,,Keith,Williams,190,72,R,R
1793fbcaf630,USA,1874-01-18,1952-09-28,Zeke,Wrigley,150,68,,
179474461014,USA,1877-11-04,1969-09-29,Tommy,Leach,150,66,R,R
17985294f432,USA,1852-03-10,1917-02-18,Charlie,Fisher,143,68,L,R
17987a5e041b,USA,1901-01-11,1990-06-12,George,McNamara,175,72,L,R
179e22b3a2d5,Mexico,1930-06-25,,Memo,Luna,168,72,L,L
179ebfbc75d6,USA,1991-02-02,,Matt,Boyd,234,75,L,L
17a0024364e2,USA,1863-04-06,1934-04-04,Dick,Johnston,155,68,R,R
17a2c37783a8,USA,1951-04-07,,Dave,Oliver,175,71,L,R
17a2fb12c3d2,USA,1963-11-02,,Sam,Horn,215,77,L,L
17a4acd34ceb,USA,1906-09-28,1966-10-30,Dick,Barrett,175,69,R,R
17ab119182f6,USA,1968-09-23,,Rod,Bolton,190,74,R,R
17b764805065,USA,1924-04-20,1985-12-26,Jim,Bilbrey,205,74,R,R
17b91869ea73,CAN,1946-03-14,,Ron,Law,165,74,R,R
17c01fcc1c43,USA,1930-03-12,,Vern,Law,195,74,R,R
17c06d04fd44,USA,1952-09-07,,Rick,Sweet,200,73,B,R
17c55c4b667a,USA,1967-12-08,,Tom,McGraw,195,74,L,L
17cee57bb04d,USA,1933-03-27,,Don,Lassetter,200,75,R,R
17cfc7f50ee9,USA,1949-10-18,,George,Hendrick,195,75,R,R
17d085206552,USA,1859-08-10,1891-10-14,Larry,Corcoran,127,63,B,R
17d4f6e53de6,D.R.,1977-09-08,,Pasqual,Coco,185,73,R,R
17dc495d91e3,USA,1991-05-05,,Austin,Adams,225,75,R,R
17e4ea890b7f,Cuba,1987-01-29,,Jose,Abreu,255,75,R,R
17e5c228c9f8,USA,1985-01-16,,Jeff,Manship,205,74,R,R
17e65c8fe951,USA,1971-11-10,,Butch,Huskey,244,75,R,R
17e6bd733382,D.R.,1983-06-11,,Jose,Reyes,195,72,B,R
17f61a3760c4,USA,1983-03-02,,Glen,Perkins,205,72,L,L
17f6a63af286,USA,1865-02-16,1930-08-29,Ben,Sanders,210,72,R,R
17f7d67d98c4,USA,,1906-09-28,Matthew,Porter,,,,
17fa1396b67d,USA,1990-03-27,,Jake,Odorizzi,190,74,R,R
17fc1c966192,USA,1968-09-13,,Erik,Bennett,205,74,R,R
17ff54e6e799,USA,1875-02-18,1960-07-14,Walter,Thornton,180,73,L,L
18037a8e06e1,USA,1971-02-26,,Danny,Perez,188,70,R,R
1805653fd979,USA,1899-03-02,1964-09-09,George,Stueland,174,73,B,R
1807be8ebaf3,USA,1933-06-29,2010-09-23,Bob,Shaw,195,74,R,R
180dcb7af4c8,USA,1917-06-14,2008-05-30,Ray,Hoffman,175,72,L,R
1813e41ae1f0,USA,1975-10-26,,Ryan,Bradley,220,76,R,R
1816bd295ff6,USA,1979-11-25,,Matt,Tupman,185,71,L,R
181734daca08,D.R.,1965-05-13,,Jose,Rijo,200,73,R,R
182177a61709,USA,1948-12-02,,Wayne,Simpson,220,75,R,R
182f1a9a60b8,D.R.,1994-01-04,,Reynaldo,Lopez,200,73,R,R
1836a1993734,USA,1893-07-08,1962-12-14,Dan,Woodman,160,68,R,R
183d6590a8ae,Japan,1976-03-18,,Tomo,Ohka,205,73,B,R
